"","cata","title","date","year","time","re","fw"
"2383","公告"," 水桶","11/14",2013,2013-11-14,FALSE,FALSE
"2384","公告"," 水桶","11/14",2013,2013-11-14,FALSE,FALSE
"2385","爆卦"," 衛福部的人手不夠？","11/14",2013,2013-11-14,FALSE,FALSE
"2386","爆卦"," 幫高調！懇求行車紀錄器影片！","11/14",2013,2013-11-14,FALSE,FALSE
"2387","爆卦"," 第一次面對訟棍就上手","11/15",2013,2013-11-15,TRUE,FALSE
"2388","爆卦"," 第一次面對訟棍就上手","11/15",2013,2013-11-15,TRUE,FALSE
"2389","問卦"," 是時候恢復全民徵兵制了","11/15",2013,2013-11-15,FALSE,FALSE
"2390","公告"," 水桶與劣退","11/15",2013,2013-11-15,FALSE,FALSE
"2391","新聞"," 謝金燕異母妹當歌女　哽咽求見豬哥亮","11/15",2013,2013-11-15,TRUE,FALSE
"2392","公告"," 水桶 ","11/15",2013,2013-11-15,FALSE,FALSE
"2393","公告"," 水桶","11/15",2013,2013-11-15,FALSE,FALSE
"2394","公告"," 水桶","11/15",2013,2013-11-15,FALSE,FALSE
"2395",NA,"無","11/16",2013,2013-11-16,NA,NA
"2396","爆卦"," 真橄欖油不貴!","11/16",2013,2013-11-16,FALSE,FALSE
"2397","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2398","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2399","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2400","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2401","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2402","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2403","公告"," 水桶","11/16",2013,2013-11-16,FALSE,FALSE
"2404","爆卦"," 我是游婕，這是我的澄清和說明（代發）","11/16",2013,2013-11-16,FALSE,FALSE
"2405","公告"," 水桶 ","11/17",2013,2013-11-17,FALSE,FALSE
"2406","公告"," 水桶","11/17",2013,2013-11-17,FALSE,FALSE
"2407","公告"," 解除 hiimlive 水桶 並致歉 ","11/18",2013,2013-11-18,FALSE,FALSE
"2408","公告"," 水桶 (追加)","11/18",2013,2013-11-18,FALSE,FALSE
"2409","公告"," 水桶","11/18",2013,2013-11-18,FALSE,FALSE
"2410","公告"," 水桶","11/18",2013,2013-11-18,FALSE,FALSE
"2411","公告"," 水桶 (追加)","11/18",2013,2013-11-18,FALSE,FALSE
"2412",NA,"新聞回應","11/18",2013,2013-11-18,NA,NA
"2413","公告"," 水桶 ","11/19",2013,2013-11-19,FALSE,FALSE
"2414","公告"," 水桶 (追加)","11/19",2013,2013-11-19,FALSE,FALSE
"2415","公告"," 水桶及特殊文章解M","11/20",2013,2013-11-20,FALSE,FALSE
"2416","公告"," 水桶","11/21",2013,2013-11-21,FALSE,FALSE
"2417","公告"," 水桶","11/21",2013,2013-11-21,FALSE,FALSE
"2418","公告"," 水桶 (更正)","11/21",2013,2013-11-21,FALSE,FALSE
"2419","新聞"," 市售鮮奶 台7成驗出動物用藥","11/21",2013,2013-11-21,TRUE,FALSE
"2420","問卦"," 有沒有X型男團體的八卦","11/21",2013,2013-11-21,TRUE,FALSE
"2421","公告"," 水桶","11/22",2013,2013-11-22,FALSE,FALSE
"2422","問卦"," 有沒有B群的八卦","11/22",2013,2013-11-22,TRUE,FALSE
"2423","爆卦"," 新竹市玄奘大學到課率比賽","11/22",2013,2013-11-22,TRUE,FALSE
"2424","公告"," 水桶","11/22",2013,2013-11-22,FALSE,FALSE
"2425","公告"," 多重帳號管理辦法（2013/11/11修訂）","11/22",2013,2013-11-22,FALSE,TRUE
"2426","公告"," 水桶","11/22",2013,2013-11-22,FALSE,FALSE
"2427","爆卦"," 單身魯蛇不能養貓","11/22",2013,2013-11-22,FALSE,FALSE
"2428","問卦"," 木馬屠城記的翻版 (星海 世紀 LOL 我)","11/22",2013,2013-11-22,FALSE,FALSE
"2429","公告"," 水桶","11/22",2013,2013-11-22,FALSE,FALSE
"2430","爆卦"," 段宜康臉書","11/22",2013,2013-11-22,FALSE,FALSE
"2431","問卦"," 有沒有毛豆就是黃豆的八卦?","11/23",2013,2013-11-23,TRUE,FALSE
"2432","公告"," 水桶 (追加)","11/23",2013,2013-11-23,FALSE,FALSE
"2433","問卦"," 正妹拉屎到底要用幾張衛生紙?","11/23",2013,2013-11-23,FALSE,FALSE
"2434","公告"," 水桶","11/23",2013,2013-11-23,FALSE,FALSE
"2435","新聞"," 瞎！開槍尋仇找錯對象　警逮衝動男","11/23",2013,2013-11-23,TRUE,FALSE
"2436","新聞"," 學弟倒地發病 學長合力電擊救命","11/23",2013,2013-11-23,TRUE,FALSE
"2437","問卦"," 有姓 嬴 的八卦嗎？","11/23",2013,2013-11-23,TRUE,FALSE
"2438","問卦"," 有沒有蔡明亮的八卦","11/24",2013,2013-11-24,TRUE,FALSE
"2439","公告"," 水桶","11/24",2013,2013-11-24,FALSE,FALSE
"2440","公告"," 水桶","11/24",2013,2013-11-24,FALSE,FALSE
"2441","問卦"," 有沒岳飛不忠不孝的八卦?","11/24",2013,2013-11-24,TRUE,FALSE
"2442","問卦"," 有沒岳飛不忠不孝的八卦?","11/24",2013,2013-11-24,TRUE,FALSE
"2443","公告"," 水桶","11/24",2013,2013-11-24,FALSE,FALSE
"2444","爆卦"," 瞿導臉書爆華神掛!!","11/25",2013,2013-11-25,FALSE,FALSE
"2445","公告"," 水桶","11/25",2013,2013-11-25,FALSE,FALSE
"2446","公告"," 2013代表成語與2014代表字P幣活動","11/25",2013,2013-11-25,FALSE,FALSE
"2447","公告"," 水桶 ","11/25",2013,2013-11-25,FALSE,FALSE
"2448","爆卦"," 福懋油品只有憑證只能退一年以內的","11/25",2013,2013-11-25,FALSE,FALSE
"2449","問卦"," 有十二生肖的八卦嗎??","11/25",2013,2013-11-25,FALSE,FALSE
"2450","公告"," 水桶","11/26",2013,2013-11-26,FALSE,FALSE
"2451","爆卦"," 國際今天 11/26","11/26",2013,2013-11-26,FALSE,FALSE
"2452","公告"," 水桶 ","11/26",2013,2013-11-26,FALSE,FALSE
"2453","問卦"," 有沒有姓名學很神準的八卦?","11/27",2013,2013-11-27,FALSE,FALSE
"2454","公告"," 水桶","11/27",2013,2013-11-27,FALSE,FALSE
"2455","新聞"," 鄉民代不爽　呼護理師巴掌","11/27",2013,2013-11-27,TRUE,FALSE
"2456","公告"," 水桶","11/27",2013,2013-11-27,FALSE,FALSE
"2457","公告"," 水桶 暨 新聞標題板規宣導","11/27",2013,2013-11-27,FALSE,FALSE
"2458","公告"," 水桶","11/27",2013,2013-11-27,FALSE,FALSE
"2459","公告"," 水桶","11/28",2013,2013-11-28,FALSE,FALSE
"2460","公告"," 取消urdie水桶 並 致歉","11/28",2013,2013-11-28,FALSE,FALSE
"2461","公告"," 水桶 ","11/28",2013,2013-11-28,FALSE,FALSE
"2462","公告"," 水桶","11/28",2013,2013-11-28,FALSE,FALSE
"2463","公告"," 水桶","11/29",2013,2013-11-29,FALSE,FALSE
"2464","公告"," 水桶 (追加)","11/29",2013,2013-11-29,FALSE,FALSE
"2465","爆卦"," 看看哪家的直升機駕駛那麼厲害！","11/30",2013,2013-11-30,FALSE,FALSE
"2466","公告"," 2013年代表成語與2014年代表字- 推薦開始","11/30",2013,2013-11-30,FALSE,FALSE
"2467","問卦"," POOR VS RICH PRANK","11/30",2013,2013-11-30,FALSE,FALSE
"2468","公告"," 水桶","11/30",2013,2013-11-30,FALSE,FALSE
"2469","公告"," 十二月份置底閒聊區","12/01",2013,2013-12-01,FALSE,FALSE
"2470","公告"," 水桶","12/01",2013,2013-12-01,FALSE,FALSE
"2471","公告"," 水桶","12/01",2013,2013-12-01,FALSE,FALSE
"2472","問卦"," 馬友友律師團 到場支持黃世銘","12/01",2013,2013-12-01,FALSE,FALSE
"2473","公告"," 水桶 及 解除hgfck水桶劣文 (更正)","12/01",2013,2013-12-01,FALSE,FALSE
"2474","公告"," 水桶","12/01",2013,2013-12-01,FALSE,FALSE
"2475","新聞"," 我不會告！　緗緗母釋懷、伯母臉書急關","12/01",2013,2013-12-01,TRUE,FALSE
"2476","公告"," 水桶","12/02",2013,2013-12-02,FALSE,FALSE
"2477","問卦"," 有沒有幻象馬雅的八卦？","12/02",2013,2013-12-02,TRUE,FALSE
"2478","公告"," 水桶","12/02",2013,2013-12-02,FALSE,FALSE
"2479","問卦"," 馬雅人真的很慘忍嗎??","12/03",2013,2013-12-03,TRUE,FALSE
"2480","爆卦"," 個資外洩... (近況更新中)","12/03",2013,2013-12-03,FALSE,FALSE
"2481","公告"," 水桶","12/03",2013,2013-12-03,FALSE,FALSE
"2482","公告"," 水桶","12/03",2013,2013-12-03,FALSE,FALSE
"2483","新聞"," 找男友理論　多金女撞車成焦屍","12/04",2013,2013-12-04,FALSE,FALSE
"2484","公告"," 水桶","12/04",2013,2013-12-04,FALSE,FALSE
"2485",NA," ","12/04",2013,2013-12-04,NA,NA
"2486","爆卦"," 統一冰淇淋快化光了，馬總統聽到了嗎？","12/04",2013,2013-12-04,FALSE,FALSE
"2487","新聞"," 大學生薪資低南韓　馬英九：應看實質購買","12/04",2013,2013-12-04,TRUE,FALSE
"2488","公告"," 水桶 ","12/04",2013,2013-12-04,FALSE,FALSE
"2489","問卦"," 其實hebe很正的八卦？","12/05",2013,2013-12-05,TRUE,FALSE
"2490","公告"," 水桶 ","12/05",2013,2013-12-05,FALSE,FALSE
"2491","公告"," 水桶","12/05",2013,2013-12-05,FALSE,FALSE
"2492","公告"," 水桶","12/05",2013,2013-12-05,FALSE,FALSE
"2493","問卦"," 被統一後志願役出路會變怎樣?","12/05",2013,2013-12-05,FALSE,FALSE
"2494","爆卦"," 邪教日月明功 疑似賄絡 違法用藥","12/05",2013,2013-12-05,FALSE,FALSE
"2495","公告"," 水桶 ","12/05",2013,2013-12-05,FALSE,FALSE
"2496","爆卦"," 關於日月明功 等等三立有專訪","12/05",2013,2013-12-05,FALSE,FALSE
"2497","公告"," 水桶","12/06",2013,2013-12-06,FALSE,FALSE
"2498","新聞"," 離婚房產爭議 夫刺妻致死","12/06",2013,2013-12-06,TRUE,FALSE
"2499","公告"," 水桶","12/07",2013,2013-12-07,FALSE,FALSE
"2500","公告"," 水桶","12/07",2013,2013-12-07,FALSE,FALSE
"2501","公告"," 水桶","12/08",2013,2013-12-08,FALSE,FALSE
"2502","新聞"," 郭瑤琪哽咽：我真的沒有拿錢","12/08",2013,2013-12-08,FALSE,FALSE
"2503","公告"," 水桶　","12/08",2013,2013-12-08,FALSE,FALSE
"2504","爆卦"," 關於妙禪、紫衣、佛教如來宗的掛","12/08",2013,2013-12-08,FALSE,FALSE
"2505","公告"," 年度代表字與成語-票選與P幣贈獎活動開始","12/09",2013,2013-12-09,FALSE,FALSE
"2506","公告"," 水桶 ","12/09",2013,2013-12-09,FALSE,FALSE
"2507","爆卦"," 佛教如來宗(妙禪師父)與日月明功比較","12/09",2013,2013-12-09,FALSE,FALSE
"2508","公告"," 水桶 X-taiwan/X型男團體類似問卦為厚問","12/09",2013,2013-12-09,FALSE,FALSE
"2509","公告"," 水桶","12/10",2013,2013-12-10,FALSE,FALSE
"2510","公告"," 水桶","12/10",2013,2013-12-10,FALSE,FALSE
"2511","公告"," 水桶 (追加)","12/10",2013,2013-12-10,FALSE,FALSE
"2512","公告"," 水桶","12/11",2013,2013-12-11,FALSE,FALSE
"2513","問卦"," 有沒有八卦版最帥的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2514","公告"," 水桶","12/11",2013,2013-12-11,FALSE,FALSE
"2515","問卦"," 有沒有八卦版最帥的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2516","公告"," 水桶","12/11",2013,2013-12-11,FALSE,FALSE
"2517","問卦"," 有沒有八卦版最正的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2518","問卦"," 有沒有八卦版最帥的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2519","問卦"," 有沒有八卦版最正的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2520","問卦"," 有沒有八卦版最帥的鄉民是誰","12/11",2013,2013-12-11,TRUE,FALSE
"2521","公告"," 水桶","12/11",2013,2013-12-11,FALSE,FALSE
"2522","公告"," 水桶","12/11",2013,2013-12-11,FALSE,FALSE
"2523","公告"," 最帥最美系列文禁止回應","12/11",2013,2013-12-11,FALSE,FALSE
"2524","公告"," 水桶 ","12/11",2013,2013-12-11,FALSE,FALSE
"2525","新聞"," 火車性愛趴　主辦人判刑半年定讞","12/11",2013,2013-12-11,TRUE,FALSE
"2526","問卦"," PTT第一屆先生選拔終於結束了？","12/12",2013,2013-12-12,TRUE,FALSE
"2527","公告"," 水桶 ","12/12",2013,2013-12-12,FALSE,FALSE
"2528","爆卦"," Justin Bieber要替換Paul Walker的角色?","12/12",2013,2013-12-12,FALSE,FALSE
"2529","公告"," 水桶 ","12/13",2013,2013-12-13,FALSE,FALSE
"2530","問卦"," 有沒有弓箭其實沒啥鳥用的八卦","12/13",2013,2013-12-13,TRUE,FALSE
"2531","公告"," 水桶","12/13",2013,2013-12-13,FALSE,FALSE
"2532","公告"," 水桶","12/13",2013,2013-12-13,FALSE,FALSE
"2533","公告"," 水桶","12/13",2013,2013-12-13,FALSE,FALSE
"2534","公告"," 水桶 ","12/13",2013,2013-12-13,FALSE,FALSE
"2535","Gossiping"," 看板 選情報導","12/13",2013,2013-12-13,FALSE,FALSE
"2536","公告"," 水桶","12/13",2013,2013-12-13,FALSE,FALSE
"2537","問卦"," 有沒有月花百萬摳小三的___水~卻不花錢除汙水的八卦","12/14",2013,2013-12-14,FALSE,FALSE
"2538","公告"," 2013年代表成語與2014年代表字- 得獎名單","12/14",2013,2013-12-14,FALSE,FALSE
"2539","公告"," 水桶 ","12/14",2013,2013-12-14,FALSE,FALSE
"2540","公告"," 水桶","12/14",2013,2013-12-14,FALSE,FALSE
"2541","新聞"," 日月光再出包 中壢廠廢水趁夜非法排放","12/15",2013,2013-12-15,TRUE,FALSE
"2542","公告"," 水桶","12/15",2013,2013-12-15,FALSE,FALSE
"2543","問卦","汪精衛真的是漢奸嗎？？","12/15",2013,2013-12-15,TRUE,FALSE
"2544","公告"," 水桶","12/15",2013,2013-12-15,FALSE,FALSE
"2545","問卦"," 有沒有整張專輯都很好聽的八卦?","12/16",2013,2013-12-16,TRUE,FALSE
"2546","公告"," 水桶","12/16",2013,2013-12-16,FALSE,FALSE
"2547","問卦"," 如果鄉民能回到古代","12/16",2013,2013-12-16,TRUE,FALSE
"2548","爆卦"," 馬英九踹共，鄉民大聲公","12/16",2013,2013-12-16,FALSE,FALSE
"2549","公告"," 水桶","12/16",2013,2013-12-16,FALSE,FALSE
"2550","公告"," 水桶","12/17",2013,2013-12-17,FALSE,FALSE
"2551","公告"," 水桶 ","12/17",2013,2013-12-17,FALSE,FALSE
"2552","爆卦"," 鄭帥補習班要賠三百萬","12/17",2013,2013-12-17,FALSE,FALSE
"2553","問卦"," 去位大師 那種東西有毒嗎?","12/17",2013,2013-12-17,TRUE,FALSE
"2554","公告"," 水桶","12/17",2013,2013-12-17,FALSE,FALSE
"2555","問卦"," 有台灣十大善人的八卦嗎?","12/17",2013,2013-12-17,TRUE,FALSE
"2556","爆卦"," 民調影片搶先看，服貿您了解多少？","12/17",2013,2013-12-17,FALSE,FALSE
"2557","爆卦"," 今天是趙敏要張無忌到大都救六大派的20週年","12/18",2013,2013-12-18,FALSE,FALSE
"2558","公告"," 水桶 (追加)","12/18",2013,2013-12-18,FALSE,FALSE
"2559","公告"," 水桶","12/18",2013,2013-12-18,FALSE,FALSE
"2560","新聞"," 勝利寶劍斷開魂結！惡搞「撿鑽石」女牧師傳道影片瘋傳","12/18",2013,2013-12-18,FALSE,FALSE
"2561","爆卦"," 軍中拿智慧手機拍照是合法?","12/18",2013,2013-12-18,FALSE,FALSE
"2562","公告"," 水桶","12/18",2013,2013-12-18,FALSE,FALSE
"2563","公告"," 水桶 ","12/18",2013,2013-12-18,FALSE,FALSE
"2564","道歉"," 向 XXXXGAY 網友致歉","12/19",2013,2013-12-19,FALSE,FALSE
"2565","問卦"," 有沒有首po的八卦？","12/19",2013,2013-12-19,FALSE,FALSE
"2566","公告"," 水桶 ","12/19",2013,2013-12-19,FALSE,FALSE
"2567","爆卦"," 更多的郭美江","12/20",2013,2013-12-20,FALSE,FALSE
"2568","問卦"," 有沒有當人蠻痛苦的八卦","12/20",2013,2013-12-20,TRUE,FALSE
"2569","公告"," 水桶","12/20",2013,2013-12-20,FALSE,FALSE
"2570","公告"," 水桶 ","12/20",2013,2013-12-20,FALSE,FALSE
"2571","公告"," 請照板規備註1之網站張貼新聞及完整標題","12/20",2013,2013-12-20,FALSE,FALSE
"2572","問卦"," 有沒有歷史重演的八卦","12/20",2013,2013-12-20,FALSE,FALSE
"2573","問卦"," 有沒有大部分國家媽媽發音相似的八卦?","12/20",2013,2013-12-20,TRUE,FALSE
"2574","問卦"," 有沒有新加坡的命門 克拉地峽 的八卦?","12/21",2013,2013-12-21,TRUE,FALSE
"2575","公告"," 水桶","12/21",2013,2013-12-21,FALSE,FALSE
"2576","公告"," 水桶 ","12/21",2013,2013-12-21,FALSE,FALSE
"2577","道歉"," 對skypaper (白紙)正式道歉","12/21",2013,2013-12-21,FALSE,FALSE
"2578","公告"," 水桶","12/22",2013,2013-12-22,FALSE,FALSE
"2579","公告"," 水桶","12/22",2013,2013-12-22,FALSE,FALSE
"2580","問卦"," 為什麼當初 56 要取名叫5566 ?","12/22",2013,2013-12-22,TRUE,FALSE
"2581","爆卦"," 請鄉民吃雞排[結束]","12/22",2013,2013-12-22,FALSE,FALSE
"2582","公告"," 水桶 ","12/22",2013,2013-12-22,FALSE,FALSE
"2583","道歉"," 向 dream2 網友致歉","12/22",2013,2013-12-22,FALSE,FALSE
"2584","公告"," 水桶","12/23",2013,2013-12-23,FALSE,FALSE
"2585","公告"," 水桶","12/24",2013,2013-12-24,FALSE,FALSE
"2586","公告"," 水桶","12/25",2013,2013-12-25,FALSE,FALSE
"2587","問卦"," 有沒有骨科醫生幾乎蠻弱的八卦","12/25",2013,2013-12-25,TRUE,FALSE
"2588","公告"," 水桶","12/25",2013,2013-12-25,FALSE,FALSE
"2589","公告"," 水桶 ","12/26",2013,2013-12-26,FALSE,FALSE
"2590","問卦"," 在台南版看到有人說謝龍介的兒子吸毒被抓","12/26",2013,2013-12-26,FALSE,FALSE
"2591","公告"," 水桶","12/26",2013,2013-12-26,FALSE,FALSE
"2592","公告"," 水桶","12/27",2013,2013-12-27,FALSE,FALSE
"2593","公告"," 水桶","12/27",2013,2013-12-27,FALSE,FALSE
"2594","公告"," 請小心推文以免被告，被告時注意事項 ","12/27",2013,2013-12-27,FALSE,FALSE
"2595","公告"," 水桶 ","12/27",2013,2013-12-27,FALSE,FALSE
"2596","問卦"," 有沒有檢舉王沒工作沒事幹的八卦?","12/28",2013,2013-12-28,TRUE,FALSE
"2597","問卦"," 有沒有檢舉王沒工作沒事幹的八卦?","12/28",2013,2013-12-28,TRUE,FALSE
"2598","公告"," 水桶","12/29",2013,2013-12-29,FALSE,FALSE
"2599","公告"," 水桶","12/30",2013,2013-12-30,FALSE,FALSE
"2600","公告"," 水桶","12/30",2013,2013-12-30,FALSE,FALSE
"2601","公告"," 水桶","12/30",2013,2013-12-30,FALSE,FALSE
"2602","公告"," 水桶","12/30",2013,2013-12-30,FALSE,FALSE
"2603","問卦"," 有韓國電影的八卦嗎?","12/31",2013,2013-12-31,TRUE,FALSE
"2604","公告"," 水桶","12/31",2013,2013-12-31,FALSE,FALSE
"2605","爆卦"," 小鴨爆了","12/31",2013,2013-12-31,FALSE,FALSE
"2606","公告"," 水桶 ","12/31",2013,2013-12-31,FALSE,FALSE
"2607","公告"," 水桶","12/31",2013,2013-12-31,FALSE,FALSE
"2608","公告"," 跨年活動 1.1 00:00~ 00:14 ","12/31",2014,2014-12-31,FALSE,FALSE
"2609","公告"," 一月份置底閒聊區","1/01",2014,2014-01-01,FALSE,FALSE
"2610","爆卦"," 新年快樂 ~~~~","1/01",2014,2014-01-01,FALSE,FALSE
"2611","公告"," 八卦板板規（2014.1.1）","1/01",2014,2014-01-01,FALSE,FALSE
"2612","新聞"," 5566 五月天 合體影片 (新增我難過)","1/01",2014,2014-01-01,TRUE,FALSE
"2613","問卦"," 5566der8卦？","1/01",2014,2014-01-01,TRUE,FALSE
"2614","公告"," 水桶","1/02",2014,2014-01-02,FALSE,FALSE
"2615","公告"," 水桶 ","1/02",2014,2014-01-02,FALSE,FALSE
"2616","問卦"," 有沒有遊民年輕時都是什麼樣的人的八卦","1/02",2014,2014-01-02,TRUE,FALSE
"2617","公告"," 水桶","1/02",2014,2014-01-02,FALSE,FALSE
"2618","問卦"," 有沒有窮人.遊民愈來愈多的八卦?","1/02",2014,2014-01-02,TRUE,FALSE
"2619",NA,"［新聞］歐洲學者認為台灣有亡國可能","1/02",2014,2014-01-02,NA,NA
"2620","公告"," 水桶 ","1/03",2014,2014-01-03,FALSE,FALSE
"2621","爆卦"," 蔣介石的家暴與性病","1/03",2014,2014-01-03,FALSE,FALSE
"2622","公告"," 水桶","1/03",2014,2014-01-03,FALSE,FALSE
"2623","公告"," 水桶 ","1/03",2014,2014-01-03,FALSE,FALSE
"2624","公告"," 水桶","1/04",2014,2014-01-04,FALSE,FALSE
"2625","新聞"," 年關近 工研院亞光爆裁員","1/04",2014,2014-01-04,TRUE,FALSE
"2626","問卦"," 有沒有台灣漫畫的八卦？","1/04",2014,2014-01-04,TRUE,FALSE
"2627","問卦"," 沒有沒北韓人民生活的八卦?","1/04",2014,2014-01-04,TRUE,FALSE
"2628","公告"," 水桶","1/05",2014,2014-01-05,FALSE,FALSE
"2629","公告"," 水桶 ","1/05",2014,2014-01-05,FALSE,FALSE
"2630","新聞"," 【動新聞】直擊！　吳憶樺喇舌女記者","1/05",2014,2014-01-05,TRUE,FALSE
"2631","公告"," 水桶","1/06",2014,2014-01-06,FALSE,FALSE
"2632","問卦"," 有無當年黑特板拯救自殺少女事件的八卦?","1/06",2014,2014-01-06,TRUE,FALSE
"2633","問卦"," 為什麼嘉義市會沒落?","1/06",2014,2014-01-06,TRUE,FALSE
"2634","公告"," 水桶","1/06",2014,2014-01-06,FALSE,FALSE
"2635","公告"," 水桶 ","1/06",2014,2014-01-06,FALSE,FALSE
"2636","公告"," 請到gossippicket 討論此條新增板規","1/06",2014,2014-01-06,FALSE,FALSE
"2637","新聞"," 吳憶樺熱吻女主播　 目擊民眾：親好久","1/06",2014,2014-01-06,TRUE,FALSE
"2638","公告"," 水桶","1/07",2014,2014-01-07,FALSE,FALSE
"2639","爆卦","(轉) 眼睜睜看我爸進「加護」","1/07",2014,2014-01-07,TRUE,FALSE
"2640","公告"," 水桶","1/07",2014,2014-01-07,FALSE,FALSE
"2641","公告"," 水桶","1/07",2014,2014-01-07,FALSE,FALSE
"2642","公告"," 水桶","1/07",2014,2014-01-07,FALSE,FALSE
"2643","新聞"," 吳憶樺吻女主播　嬸嬸氣到睡不著要求姐姐「踹貢」","1/07",2014,2014-01-07,TRUE,FALSE
"2644","公告"," 水桶","1/08",2014,2014-01-08,FALSE,FALSE
"2645","公告"," 水桶 ","1/08",2014,2014-01-08,FALSE,FALSE
"2646","公告"," 水桶","1/09",2014,2014-01-09,FALSE,FALSE
"2647","公告"," 水桶","1/09",2014,2014-01-09,FALSE,FALSE
"2648","問卦"," 有沒有運毒的八卦??","1/09",2014,2014-01-09,FALSE,FALSE
"2649","問卦"," 床要硬一點好還是軟一點好?","1/09",2014,2014-01-09,TRUE,FALSE
"2650","公告"," 水桶 ","1/10",2014,2014-01-10,FALSE,FALSE
"2651","爆卦"," 我遇到神了！","1/10",2014,2014-01-10,FALSE,FALSE
"2652","爆卦"," 關於遠X和駭客/ 朋友夢到的","1/10",2014,2014-01-10,FALSE,FALSE
"2653","爆卦"," 中壢毒販打老翁致半癱之後續發展","1/10",2014,2014-01-10,FALSE,FALSE
